CO_CURSO,VARIAVEL,RESPOSTA,n,pct_total
1160182,QE_I10,E,1,0.07692307692307693
1160182,QE_I10,,6,0.46153846153846156
1160371,QE_I10,A,8,0.25
1160371,QE_I10,B,4,0.125
1160371,QE_I10,C,2,0.0625
1160371,QE_I10,D,11,0.34375
1160371,QE_I10,E,4,0.125
1160371,QE_I10,,3,0.09375
1160424,QE_I10,D,5,0.45454545454545453
1160424,QE_I10,,6,0.5454545454545454
1160481,QE_I10,A,1,0.2
1160481,QE_I10,B,2,0.4
1160481,QE_I10,C,1,0.2
1160481,QE_I10,E,1,0.2
1160830,QE_I10,A,49,0.07790143084260731
1160830,QE_I10,B,31,0.0492845786963434
1160830,QE_I10,C,34,0.05405405405405406
1160830,QE_I10,D,156,0.2480127186009539
1160830,QE_I10,E,53,0.08426073131955485
1160830,QE_I10,,306,0.4864864864864865
1160979,QE_I10,A,10,0.4166666666666667
1160979,QE_I10,B,3,0.125
1160979,QE_I10,D,4,0.16666666666666666
1160979,QE_I10,E,4,0.16666666666666666
1160979,QE_I10,,3,0.125
1161404,QE_I10,A,5,0.16666666666666666
1161404,QE_I10,B,4,0.13333333333333333
1161404,QE_I10,D,14,0.4666666666666667
1161404,QE_I10,E,5,0.16666666666666666
1161404,QE_I10,,2,0.06666666666666667
1166758,QE_I10,A,1,0.05555555555555555
1166758,QE_I10,B,2,0.1111111111111111
1166758,QE_I10,C,4,0.2222222222222222
1166758,QE_I10,D,10,0.5555555555555556
1166758,QE_I10,E,1,0.05555555555555555
1168573,QE_I10,B,1,0.1111111111111111
1168573,QE_I10,C,2,0.2222222222222222
1168573,QE_I10,D,6,0.6666666666666666
1172590,QE_I10,A,11,0.044
1172590,QE_I10,B,14,0.056
1172590,QE_I10,C,21,0.084
1172590,QE_I10,D,50,0.2
1172590,QE_I10,E,18,0.072
1172590,QE_I10,,136,0.544
1179877,QE_I10,A,11,0.3142857142857143
1179877,QE_I10,B,7,0.2
1179877,QE_I10,C,2,0.05714285714285714
1179877,QE_I10,D,12,0.34285714285714286
1179877,QE_I10,E,1,0.02857142857142857
1179877,QE_I10,,2,0.05714285714285714
1181042,QE_I10,A,5,0.23809523809523808
1181042,QE_I10,B,4,0.19047619047619047
1181042,QE_I10,C,2,0.09523809523809523
1181042,QE_I10,D,5,0.23809523809523808
1181042,QE_I10,E,4,0.19047619047619047
1181042,QE_I10,,1,0.047619047619047616
1182640,QE_I10,A,7,0.35
1182640,QE_I10,B,1,0.05
1182640,QE_I10,C,3,0.15
1182640,QE_I10,D,5,0.25
1182640,QE_I10,E,2,0.1
1182640,QE_I10,,2,0.1
1182765,QE_I10,A,2,0.15384615384615385
1182765,QE_I10,C,1,0.07692307692307693
1182765,QE_I10,D,8,0.6153846153846154
1182765,QE_I10,E,2,0.15384615384615385
1184450,QE_I10,A,16,0.64
1184450,QE_I10,B,4,0.16
1184450,QE_I10,D,1,0.04
1184450,QE_I10,E,4,0.16
1185309,QE_I10,C,1,0.16666666666666666
1185309,QE_I10,D,3,0.5
1185309,QE_I10,E,1,0.16666666666666666
1185309,QE_I10,,1,0.16666666666666666
1185450,QE_I10,,2,1.0
1188419,QE_I10,A,8,0.6153846153846154
1188419,QE_I10,B,1,0.07692307692307693
1188419,QE_I10,E,3,0.23076923076923078
1188419,QE_I10,,1,0.07692307692307693
1190159,QE_I10,A,111,0.08333333333333333
1190159,QE_I10,B,115,0.08633633633633633
1190159,QE_I10,C,94,0.07057057057057058
1190159,QE_I10,D,499,0.37462462462462465
1190159,QE_I10,E,130,0.09759759759759759
1190159,QE_I10,,383,0.2875375375375375
1193885,QE_I10,C,2,0.25
1193885,QE_I10,D,4,0.5
1193885,QE_I10,,2,0.25
1202856,QE_I10,A,5,0.0847457627118644
1202856,QE_I10,B,9,0.15254237288135594
1202856,QE_I10,C,1,0.01694915254237288
1202856,QE_I10,D,24,0.4067796610169492
1202856,QE_I10,E,1,0.01694915254237288
1202856,QE_I10,,19,0.3220338983050847
1203136,QE_I10,A,2,0.05555555555555555
1203136,QE_I10,B,3,0.08333333333333333
1203136,QE_I10,C,1,0.027777777777777776
1203136,QE_I10,D,20,0.5555555555555556
1203136,QE_I10,E,1,0.027777777777777776
1203136,QE_I10,,9,0.25
1205924,QE_I10,A,1,0.041666666666666664
1205924,QE_I10,B,1,0.041666666666666664
1205924,QE_I10,C,1,0.041666666666666664
1205924,QE_I10,D,17,0.7083333333333334
1205924,QE_I10,E,1,0.041666666666666664
1205924,QE_I10,,3,0.125
1214485,QE_I10,A,1,0.14285714285714285
1214485,QE_I10,B,1,0.14285714285714285
1214485,QE_I10,C,1,0.14285714285714285
1214485,QE_I10,D,4,0.5714285714285714
1258370,QE_I10,B,2,0.5
1258370,QE_I10,C,1,0.25
1258370,QE_I10,D,1,0.25
1260434,QE_I10,A,1,0.09090909090909091
1260434,QE_I10,B,4,0.36363636363636365
1260434,QE_I10,D,3,0.2727272727272727
1260434,QE_I10,E,3,0.2727272727272727
1264321,QE_I10,A,1,0.16666666666666666
1264321,QE_I10,C,2,0.3333333333333333
1264321,QE_I10,D,2,0.3333333333333333
1264321,QE_I10,E,1,0.16666666666666666
1264336,QE_I10,A,3,0.42857142857142855
1264336,QE_I10,B,1,0.14285714285714285
1264336,QE_I10,C,1,0.14285714285714285
1264336,QE_I10,D,1,0.14285714285714285
1264336,QE_I10,,1,0.14285714285714285
1266766,QE_I10,A,2,0.031746031746031744
1266766,QE_I10,B,2,0.031746031746031744
1266766,QE_I10,C,3,0.047619047619047616
1266766,QE_I10,D,37,0.5873015873015873
1266766,QE_I10,E,6,0.09523809523809523
1266766,QE_I10,,13,0.20634920634920634
1268237,QE_I10,,3,1.0
1270326,QE_I10,D,2,0.6666666666666666
1270326,QE_I10,E,1,0.3333333333333333
1270371,QE_I10,A,5,0.4166666666666667
1270371,QE_I10,B,2,0.16666666666666666
1270371,QE_I10,C,1,0.08333333333333333
1270371,QE_I10,D,3,0.25
1270371,QE_I10,E,1,0.08333333333333333
1284904,QE_I10,A,3,0.5
1284904,QE_I10,D,1,0.16666666666666666
1284904,QE_I10,E,1,0.16666666666666666
1284904,QE_I10,,1,0.16666666666666666
1285866,QE_I10,A,56,0.10727969348659004
1285866,QE_I10,B,26,0.04980842911877394
1285866,QE_I10,C,44,0.0842911877394636
1285866,QE_I10,D,222,0.42528735632183906
1285866,QE_I10,E,39,0.07471264367816093
1285866,QE_I10,,135,0.25862068965517243
1292570,QE_I10,A,46,0.05742821473158552
1292570,QE_I10,B,78,0.09737827715355805
1292570,QE_I10,C,66,0.08239700374531835
1292570,QE_I10,D,345,0.4307116104868914
1292570,QE_I10,E,52,0.06491885143570537
1292570,QE_I10,,214,0.2671660424469413
1292767,QE_I10,A,6,0.5454545454545454
1292767,QE_I10,B,2,0.18181818181818182
1292767,QE_I10,E,3,0.2727272727272727
1292902,QE_I10,D,8,0.5333333333333333
1292902,QE_I10,E,3,0.2
1292902,QE_I10,,4,0.26666666666666666
1296649,QE_I10,A,7,0.05303030303030303
1296649,QE_I10,B,6,0.045454545454545456
1296649,QE_I10,C,10,0.07575757575757576
1296649,QE_I10,D,55,0.4166666666666667
1296649,QE_I10,E,16,0.12121212121212122
1296649,QE_I10,,38,0.2878787878787879
1298841,QE_I10,A,1,0.07142857142857142
1298841,QE_I10,C,1,0.07142857142857142
1298841,QE_I10,D,5,0.35714285714285715
1298841,QE_I10,E,3,0.21428571428571427
1298841,QE_I10,,4,0.2857142857142857
1300008,QE_I10,A,5,0.07246376811594203
1300008,QE_I10,B,1,0.014492753623188406
1300008,QE_I10,C,5,0.07246376811594203
1300008,QE_I10,D,37,0.5362318840579711
1300008,QE_I10,E,8,0.11594202898550725
1300008,QE_I10,,13,0.18840579710144928
1300375,QE_I10,A,12,0.34285714285714286
1300375,QE_I10,B,4,0.11428571428571428
1300375,QE_I10,C,3,0.08571428571428572
1300375,QE_I10,D,5,0.14285714285714285
1300375,QE_I10,E,4,0.11428571428571428
1300375,QE_I10,,7,0.2
1304557,QE_I10,A,10,0.5555555555555556
1304557,QE_I10,B,3,0.16666666666666666
1304557,QE_I10,C,2,0.1111111111111111
1304557,QE_I10,D,1,0.05555555555555555
1304557,QE_I10,,2,0.1111111111111111
1312211,QE_I10,A,2,0.25
1312211,QE_I10,B,1,0.125
1312211,QE_I10,D,4,0.5
1312211,QE_I10,E,1,0.125
1313067,QE_I10,C,2,0.06451612903225806
1313067,QE_I10,D,20,0.6451612903225806
1313067,QE_I10,E,4,0.12903225806451613
1313067,QE_I10,,5,0.16129032258064516
1313355,QE_I10,A,2,0.18181818181818182
1313355,QE_I10,C,1,0.09090909090909091
1313355,QE_I10,D,6,0.5454545454545454
1313355,QE_I10,E,1,0.09090909090909091
1313355,QE_I10,,1,0.09090909090909091
1313360,QE_I10,A,3,0.2727272727272727
1313360,QE_I10,B,1,0.09090909090909091
1313360,QE_I10,D,5,0.45454545454545453
1313360,QE_I10,E,1,0.09090909090909091
1313360,QE_I10,,1,0.09090909090909091
1315060,QE_I10,A,79,0.0569164265129683
1315060,QE_I10,B,123,0.08861671469740634
1315060,QE_I10,C,120,0.08645533141210375
1315060,QE_I10,D,596,0.42939481268011526
1315060,QE_I10,E,89,0.06412103746397695
1315060,QE_I10,,381,0.2744956772334294
1321332,QE_I10,A,5,0.25
1321332,QE_I10,B,1,0.05
1321332,QE_I10,C,6,0.3
1321332,QE_I10,D,5,0.25
1321332,QE_I10,E,1,0.05
1321332,QE_I10,,2,0.1
1321334,QE_I10,A,1,0.25
1321334,QE_I10,D,2,0.5
1321334,QE_I10,,1,0.25
1321678,QE_I10,D,3,0.6
1321678,QE_I10,E,1,0.2
1321678,QE_I10,,1,0.2
1327336,QE_I10,A,6,0.5
1327336,QE_I10,B,1,0.08333333333333333
1327336,QE_I10,C,1,0.08333333333333333
1327336,QE_I10,E,3,0.25
1327336,QE_I10,,1,0.08333333333333333
1327524,QE_I10,A,2,0.14285714285714285
1327524,QE_I10,B,3,0.21428571428571427
1327524,QE_I10,D,5,0.35714285714285715
1327524,QE_I10,E,2,0.14285714285714285
1327524,QE_I10,,2,0.14285714285714285
1330050,QE_I10,A,14,0.10606060606060606
1330050,QE_I10,B,5,0.03787878787878788
1330050,QE_I10,C,11,0.08333333333333333
1330050,QE_I10,D,37,0.2803030303030303
1330050,QE_I10,E,8,0.06060606060606061
1330050,QE_I10,,57,0.4318181818181818
1330203,QE_I10,,1,1.0
1330366,QE_I10,D,2,1.0
1330369,QE_I10,A,1,0.3333333333333333
1330369,QE_I10,B,1,0.3333333333333333
1330369,QE_I10,E,1,0.3333333333333333
1330372,QE_I10,A,1,0.2
1330372,QE_I10,D,1,0.2
1330372,QE_I10,E,1,0.2
1330372,QE_I10,,2,0.4
1330384,QE_I10,A,4,0.23529411764705882
1330384,QE_I10,B,1,0.058823529411764705
1330384,QE_I10,D,6,0.35294117647058826
1330384,QE_I10,E,6,0.35294117647058826
1331356,QE_I10,A,3,0.21428571428571427
1331356,QE_I10,B,1,0.07142857142857142
1331356,QE_I10,C,2,0.14285714285714285
1331356,QE_I10,D,6,0.42857142857142855
1331356,QE_I10,E,2,0.14285714285714285
1332695,QE_I10,A,7,0.3888888888888889
1332695,QE_I10,B,4,0.2222222222222222
1332695,QE_I10,D,5,0.2777777777777778
1332695,QE_I10,E,2,0.1111111111111111
1333201,QE_I10,A,2,0.11764705882352941
1333201,QE_I10,B,4,0.23529411764705882
1333201,QE_I10,C,3,0.17647058823529413
1333201,QE_I10,D,7,0.4117647058823529
1333201,QE_I10,E,1,0.058823529411764705
1338287,QE_I10,A,1,0.3333333333333333
1338287,QE_I10,D,1,0.3333333333333333
1338287,QE_I10,E,1,0.3333333333333333
1340989,QE_I10,A,5,0.3125
1340989,QE_I10,B,3,0.1875
1340989,QE_I10,C,3,0.1875
1340989,QE_I10,D,3,0.1875
1340989,QE_I10,E,2,0.125
1341230,QE_I10,A,10,0.8333333333333334
1341230,QE_I10,B,2,0.16666666666666666
1341347,QE_I10,A,1,0.07692307692307693
1341347,QE_I10,B,1,0.07692307692307693
1341347,QE_I10,C,1,0.07692307692307693
1341347,QE_I10,D,9,0.6923076923076923
1341347,QE_I10,E,1,0.07692307692307693
1349112,QE_I10,A,1,0.07142857142857142
1349112,QE_I10,C,2,0.14285714285714285
1349112,QE_I10,D,8,0.5714285714285714
1349112,QE_I10,E,1,0.07142857142857142
1349112,QE_I10,,2,0.14285714285714285
1350689,QE_I10,A,5,0.7142857142857143
1350689,QE_I10,B,2,0.2857142857142857
1366967,QE_I10,A,3,0.17647058823529413
1366967,QE_I10,B,2,0.11764705882352941
1366967,QE_I10,C,2,0.11764705882352941
1366967,QE_I10,D,9,0.5294117647058824
1366967,QE_I10,E,1,0.058823529411764705
1375344,QE_I10,A,3,0.09375
1375344,QE_I10,B,4,0.125
1375344,QE_I10,C,3,0.09375
1375344,QE_I10,D,15,0.46875
1375344,QE_I10,E,1,0.03125
1375344,QE_I10,,6,0.1875
1379285,QE_I10,A,6,0.0594059405940594
1379285,QE_I10,B,5,0.04950495049504951
1379285,QE_I10,C,7,0.06930693069306931
1379285,QE_I10,D,37,0.36633663366336633
1379285,QE_I10,E,9,0.0891089108910891
1379285,QE_I10,,37,0.36633663366336633
1382647,QE_I10,A,2,0.2
1382647,QE_I10,C,3,0.3
1382647,QE_I10,D,3,0.3
1382647,QE_I10,E,1,0.1
1382647,QE_I10,,1,0.1
1382815,QE_I10,D,4,1.0
1385337,QE_I10,,2,1.0
1387235,QE_I10,B,2,0.2
1387235,QE_I10,C,2,0.2
1387235,QE_I10,D,3,0.3
1387235,QE_I10,E,1,0.1
1387235,QE_I10,,2,0.2
1396228,QE_I10,A,2,0.1111111111111111
1396228,QE_I10,B,1,0.05555555555555555
1396228,QE_I10,C,1,0.05555555555555555
1396228,QE_I10,D,12,0.6666666666666666
1396228,QE_I10,E,2,0.1111111111111111
1399848,QE_I10,A,8,0.6153846153846154
1399848,QE_I10,B,2,0.15384615384615385
1399848,QE_I10,D,1,0.07692307692307693
1399848,QE_I10,E,2,0.15384615384615385
1401623,QE_I10,A,17,0.03238095238095238
1401623,QE_I10,B,12,0.022857142857142857
1401623,QE_I10,C,29,0.05523809523809524
1401623,QE_I10,D,220,0.41904761904761906
1401623,QE_I10,E,30,0.05714285714285714
1401623,QE_I10,,217,0.41333333333333333
1405215,QE_I10,B,3,0.1
1405215,QE_I10,C,3,0.1
1405215,QE_I10,D,14,0.4666666666666667
1405215,QE_I10,E,5,0.16666666666666666
1405215,QE_I10,,5,0.16666666666666666
1406007,QE_I10,D,3,1.0
1406064,QE_I10,,1,1.0
1407205,QE_I10,,1,1.0
1414995,QE_I10,A,2,0.2222222222222222
1414995,QE_I10,D,3,0.3333333333333333
1414995,QE_I10,E,4,0.4444444444444444
1416142,QE_I10,A,1,0.1
1416142,QE_I10,B,1,0.1
1416142,QE_I10,C,1,0.1
1416142,QE_I10,D,4,0.4
1416142,QE_I10,E,2,0.2
1416142,QE_I10,,1,0.1
1419680,QE_I10,A,2,0.13333333333333333
1419680,QE_I10,B,3,0.2
1419680,QE_I10,D,8,0.5333333333333333
1419680,QE_I10,E,1,0.06666666666666667
1419680,QE_I10,,1,0.06666666666666667
1419827,QE_I10,B,1,0.1
1419827,QE_I10,C,1,0.1
1419827,QE_I10,D,3,0.3
1419827,QE_I10,E,3,0.3
1419827,QE_I10,,2,0.2
1420449,QE_I10,D,4,1.0
1420637,QE_I10,B,2,0.1
1420637,QE_I10,C,1,0.05
1420637,QE_I10,D,10,0.5
1420637,QE_I10,E,3,0.15
1420637,QE_I10,,4,0.2
1439555,QE_I10,A,1,0.02857142857142857
1439555,QE_I10,B,4,0.11428571428571428
1439555,QE_I10,C,5,0.14285714285714285
1439555,QE_I10,D,14,0.4
1439555,QE_I10,E,6,0.17142857142857143
1439555,QE_I10,,5,0.14285714285714285
1441230,QE_I10,A,3,0.23076923076923078
1441230,QE_I10,B,1,0.07692307692307693
1441230,QE_I10,C,1,0.07692307692307693
1441230,QE_I10,D,7,0.5384615384615384
1441230,QE_I10,,1,0.07692307692307693
1442119,QE_I10,A,4,0.16666666666666666
1442119,QE_I10,B,4,0.16666666666666666
1442119,QE_I10,D,13,0.5416666666666666
1442119,QE_I10,E,2,0.08333333333333333
1442119,QE_I10,,1,0.041666666666666664
1442126,QE_I10,C,1,0.25
1442126,QE_I10,D,2,0.5
1442126,QE_I10,,1,0.25
1442906,QE_I10,A,9,0.4090909090909091
1442906,QE_I10,B,4,0.18181818181818182
1442906,QE_I10,C,3,0.13636363636363635
1442906,QE_I10,D,3,0.13636363636363635
1442906,QE_I10,E,3,0.13636363636363635
1442928,QE_I10,A,2,0.3333333333333333
1442928,QE_I10,B,1,0.16666666666666666
1442928,QE_I10,D,2,0.3333333333333333
1442928,QE_I10,,1,0.16666666666666666
1445889,QE_I10,A,1,0.3333333333333333
1445889,QE_I10,D,2,0.6666666666666666
1451120,QE_I10,A,10,0.16129032258064516
1451120,QE_I10,B,17,0.27419354838709675
1451120,QE_I10,C,5,0.08064516129032258
1451120,QE_I10,D,12,0.1935483870967742
1451120,QE_I10,E,9,0.14516129032258066
1451120,QE_I10,,9,0.14516129032258066
1452609,QE_I10,A,1,0.14285714285714285
1452609,QE_I10,B,1,0.14285714285714285
1452609,QE_I10,D,4,0.5714285714285714
1452609,QE_I10,E,1,0.14285714285714285
1453816,QE_I10,A,3,0.3333333333333333
1453816,QE_I10,B,2,0.2222222222222222
1453816,QE_I10,D,1,0.1111111111111111
1453816,QE_I10,E,3,0.3333333333333333
1454028,QE_I10,,1,1.0
1454137,QE_I10,E,1,0.2
1454137,QE_I10,,4,0.8
1457027,QE_I10,D,8,0.8
1457027,QE_I10,E,2,0.2
1457037,QE_I10,B,1,0.3333333333333333
1457037,QE_I10,D,2,0.6666666666666666
1457167,QE_I10,A,9,0.4090909090909091
1457167,QE_I10,B,1,0.045454545454545456
1457167,QE_I10,C,3,0.13636363636363635
1457167,QE_I10,D,6,0.2727272727272727
1457167,QE_I10,E,3,0.13636363636363635
1457267,QE_I10,A,3,0.75
1457267,QE_I10,,1,0.25
1458143,QE_I10,A,1,0.3333333333333333
1458143,QE_I10,B,2,0.6666666666666666
1458481,QE_I10,A,1,0.25
1458481,QE_I10,C,3,0.75
1458668,QE_I10,C,2,0.18181818181818182
1458668,QE_I10,D,6,0.5454545454545454
1458668,QE_I10,E,1,0.09090909090909091
1458668,QE_I10,,2,0.18181818181818182
1465529,QE_I10,C,1,0.1111111111111111
1465529,QE_I10,D,6,0.6666666666666666
1465529,QE_I10,E,1,0.1111111111111111
1465529,QE_I10,,1,0.1111111111111111
1467890,QE_I10,B,1,0.5
1467890,QE_I10,D,1,0.5
1468161,QE_I10,B,1,0.25
1468161,QE_I10,C,1,0.25
1468161,QE_I10,D,2,0.5
1472818,QE_I10,A,1,0.07692307692307693
1472818,QE_I10,B,1,0.07692307692307693
1472818,QE_I10,C,5,0.38461538461538464
1472818,QE_I10,D,4,0.3076923076923077
1472818,QE_I10,E,1,0.07692307692307693
1472818,QE_I10,,1,0.07692307692307693
1473015,QE_I10,A,3,0.3333333333333333
1473015,QE_I10,B,1,0.1111111111111111
1473015,QE_I10,D,3,0.3333333333333333
1473015,QE_I10,E,2,0.2222222222222222
1473185,QE_I10,,1,1.0
1477654,QE_I10,A,8,0.25
1477654,QE_I10,B,2,0.0625
1477654,QE_I10,C,1,0.03125
1477654,QE_I10,D,14,0.4375
1477654,QE_I10,E,4,0.125
1477654,QE_I10,,3,0.09375
1483407,QE_I10,C,2,0.2222222222222222
1483407,QE_I10,D,5,0.5555555555555556
1483407,QE_I10,E,2,0.2222222222222222
1483490,QE_I10,A,2,0.09090909090909091
1483490,QE_I10,B,2,0.09090909090909091
1483490,QE_I10,C,2,0.09090909090909091
1483490,QE_I10,D,6,0.2727272727272727
1483490,QE_I10,E,1,0.045454545454545456
1483490,QE_I10,,9,0.4090909090909091
1483500,QE_I10,A,4,0.25
1483500,QE_I10,B,1,0.0625
1483500,QE_I10,C,2,0.125
1483500,QE_I10,D,4,0.25
1483500,QE_I10,,5,0.3125
1483518,QE_I10,D,1,0.3333333333333333
1483518,QE_I10,,2,0.6666666666666666
1485453,QE_I10,,3,1.0
1486952,QE_I10,A,3,0.21428571428571427
1486952,QE_I10,B,3,0.21428571428571427
1486952,QE_I10,D,6,0.42857142857142855
1486952,QE_I10,E,2,0.14285714285714285
1487060,QE_I10,A,2,0.1111111111111111
1487060,QE_I10,B,1,0.05555555555555555
1487060,QE_I10,C,1,0.05555555555555555
1487060,QE_I10,D,7,0.3888888888888889
1487060,QE_I10,,7,0.3888888888888889
1487353,QE_I10,A,1,0.14285714285714285
1487353,QE_I10,B,1,0.14285714285714285
1487353,QE_I10,D,3,0.42857142857142855
1487353,QE_I10,,2,0.2857142857142857
1488240,QE_I10,B,2,0.2857142857142857
1488240,QE_I10,D,3,0.42857142857142855
1488240,QE_I10,E,1,0.14285714285714285
1488240,QE_I10,,1,0.14285714285714285
1488974,QE_I10,B,3,0.16666666666666666
1488974,QE_I10,C,2,0.1111111111111111
1488974,QE_I10,D,8,0.4444444444444444
1488974,QE_I10,E,1,0.05555555555555555
1488974,QE_I10,,4,0.2222222222222222
1497052,QE_I10,D,1,0.3333333333333333
1497052,QE_I10,E,1,0.3333333333333333
1497052,QE_I10,,1,0.3333333333333333
1499549,QE_I10,B,1,0.125
1499549,QE_I10,C,1,0.125
1499549,QE_I10,D,5,0.625
1499549,QE_I10,,1,0.125
1506116,QE_I10,A,1,0.06666666666666667
1506116,QE_I10,B,1,0.06666666666666667
1506116,QE_I10,C,2,0.13333333333333333
1506116,QE_I10,D,8,0.5333333333333333
1506116,QE_I10,E,2,0.13333333333333333
1506116,QE_I10,,1,0.06666666666666667
1509485,QE_I10,B,1,0.3333333333333333
1509485,QE_I10,D,1,0.3333333333333333
1509485,QE_I10,E,1,0.3333333333333333
1514192,QE_I10,,1,1.0
1515609,QE_I10,A,4,0.21052631578947367
1515609,QE_I10,B,5,0.2631578947368421
1515609,QE_I10,C,1,0.05263157894736842
1515609,QE_I10,D,8,0.42105263157894735
1515609,QE_I10,E,1,0.05263157894736842
1515616,QE_I10,A,6,0.3333333333333333
1515616,QE_I10,B,3,0.16666666666666666
1515616,QE_I10,D,5,0.2777777777777778
1515616,QE_I10,E,3,0.16666666666666666
1515616,QE_I10,,1,0.05555555555555555
1515618,QE_I10,A,4,0.4444444444444444
1515618,QE_I10,B,1,0.1111111111111111
1515618,QE_I10,C,1,0.1111111111111111
1515618,QE_I10,D,2,0.2222222222222222
1515618,QE_I10,E,1,0.1111111111111111
1516669,QE_I10,,1,1.0
1517196,QE_I10,C,1,0.125
1517196,QE_I10,D,4,0.5
1517196,QE_I10,E,1,0.125
1517196,QE_I10,,2,0.25
1517293,QE_I10,A,2,0.03389830508474576
1517293,QE_I10,B,1,0.01694915254237288
1517293,QE_I10,C,7,0.11864406779661017
1517293,QE_I10,D,27,0.4576271186440678
1517293,QE_I10,E,5,0.0847457627118644
1517293,QE_I10,,17,0.288135593220339
1518083,QE_I10,B,1,0.2
1518083,QE_I10,C,1,0.2
1518083,QE_I10,D,3,0.6
1519071,QE_I10,B,1,0.25
1519071,QE_I10,C,1,0.25
1519071,QE_I10,D,2,0.5
1520538,QE_I10,,1,1.0
1522008,QE_I10,A,3,0.1
1522008,QE_I10,B,2,0.06666666666666667
1522008,QE_I10,D,7,0.23333333333333334
1522008,QE_I10,,18,0.6
1525884,QE_I10,A,1,0.125
1525884,QE_I10,C,1,0.125
1525884,QE_I10,D,2,0.25
1525884,QE_I10,E,3,0.375
1525884,QE_I10,,1,0.125
1525963,QE_I10,,1,1.0
1527381,QE_I10,A,1,0.125
1527381,QE_I10,D,5,0.625
1527381,QE_I10,E,2,0.25
1536334,QE_I10,A,8,0.0547945205479452
1536334,QE_I10,B,19,0.13013698630136986
1536334,QE_I10,C,21,0.14383561643835616
1536334,QE_I10,D,61,0.4178082191780822
1536334,QE_I10,E,6,0.0410958904109589
1536334,QE_I10,,31,0.21232876712328766
1541484,QE_I10,C,1,0.047619047619047616
1541484,QE_I10,D,9,0.42857142857142855
1541484,QE_I10,E,2,0.09523809523809523
1541484,QE_I10,,9,0.42857142857142855
1543037,QE_I10,D,1,0.5
1543037,QE_I10,,1,0.5
1546260,QE_I10,C,1,0.5
1546260,QE_I10,D,1,0.5
1546969,QE_I10,C,1,0.5
1546969,QE_I10,D,1,0.5
1547032,QE_I10,,1,1.0
1547054,QE_I10,,1,1.0
1550087,QE_I10,A,29,0.07945205479452055
1550087,QE_I10,B,33,0.09041095890410959
1550087,QE_I10,C,32,0.08767123287671233
1550087,QE_I10,D,154,0.42191780821917807
1550087,QE_I10,E,33,0.09041095890410959
1550087,QE_I10,,84,0.23013698630136986
1550199,QE_I10,C,2,0.5
1550199,QE_I10,E,1,0.25
1550199,QE_I10,,1,0.25
1550498,QE_I10,B,2,0.3333333333333333
1550498,QE_I10,D,3,0.5
1550498,QE_I10,,1,0.16666666666666666
1550509,QE_I10,A,1,0.2
1550509,QE_I10,D,2,0.4
1550509,QE_I10,E,2,0.4
1551083,QE_I10,D,2,1.0
1555830,QE_I10,A,4,0.125
1555830,QE_I10,D,19,0.59375
1555830,QE_I10,E,3,0.09375
1555830,QE_I10,,6,0.1875
1562928,QE_I10,A,4,0.5
1562928,QE_I10,B,1,0.125
1562928,QE_I10,C,1,0.125
1562928,QE_I10,E,2,0.25
1571245,QE_I10,C,1,0.16666666666666666
1571245,QE_I10,D,5,0.8333333333333334
1572855,QE_I10,,1,1.0
1575689,QE_I10,B,1,0.07692307692307693
1575689,QE_I10,C,3,0.23076923076923078
1575689,QE_I10,D,7,0.5384615384615384
1575689,QE_I10,E,2,0.15384615384615385
1576008,QE_I10,A,1,0.1
1576008,QE_I10,D,6,0.6
1576008,QE_I10,E,1,0.1
1576008,QE_I10,,2,0.2
1576347,QE_I10,,1,1.0
1576448,QE_I10,A,1,0.2
1576448,QE_I10,D,2,0.4
1576448,QE_I10,,2,0.4
1576702,QE_I10,,1,1.0
1577419,QE_I10,A,3,0.375
1577419,QE_I10,C,1,0.125
1577419,QE_I10,E,1,0.125
1577419,QE_I10,,3,0.375
1584375,QE_I10,,1,1.0
1591417,QE_I10,B,1,0.2
1591417,QE_I10,C,1,0.2
1591417,QE_I10,,3,0.6
1591581,QE_I10,E,1,0.1111111111111111
1591581,QE_I10,,8,0.8888888888888888
1595470,QE_I10,,1,1.0
1595646,QE_I10,A,2,0.125
1595646,QE_I10,C,1,0.0625
1595646,QE_I10,D,8,0.5
1595646,QE_I10,E,5,0.3125
1595781,QE_I10,B,2,0.6666666666666666
1595781,QE_I10,C,1,0.3333333333333333
1596704,QE_I10,D,3,1.0
1597098,QE_I10,,1,1.0
1598572,QE_I10,D,5,1.0
1598970,QE_I10,C,1,0.5
1598970,QE_I10,D,1,0.5
1599021,QE_I10,A,12,0.41379310344827586
1599021,QE_I10,B,2,0.06896551724137931
1599021,QE_I10,C,1,0.034482758620689655
1599021,QE_I10,D,12,0.41379310344827586
1599021,QE_I10,E,2,0.06896551724137931
1599390,QE_I10,,1,1.0
1611291,QE_I10,A,9,0.24324324324324326
1611291,QE_I10,B,10,0.2702702702702703
1611291,QE_I10,C,4,0.10810810810810811
1611291,QE_I10,D,10,0.2702702702702703
1611291,QE_I10,E,3,0.08108108108108109
1611291,QE_I10,,1,0.02702702702702703
1611292,QE_I10,A,2,0.2
1611292,QE_I10,B,1,0.1
1611292,QE_I10,C,1,0.1
1611292,QE_I10,D,6,0.6
1615079,QE_I10,A,1,0.2
1615079,QE_I10,B,1,0.2
1615079,QE_I10,D,2,0.4
1615079,QE_I10,E,1,0.2
